artist,track,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),2.42,64.0,0.808,0.676,4.0,-4.902,1,0.223,0.0618,2.68e-06,0.11,0.0763,144.018,4,hiphop
Willa,Swan,3.02,39.0,0.617,0.651,10.0,-4.03,0,0.0331,0.0977,0.0192,0.0671,0.577,66.019,4,rock
Ron Gallo,Love Supreme (Work Together!),3.2,32.0,0.842,0.941,7.0,-6.912,1,0.0517,0.136,0.00808,0.0645,0.716,119.075,4,rock
Muse,Feeling Good,3.31,64.0,0.345,0.418,7.0,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,3,rock
Ablaze My Sorrow,At the Grave of Giants,4.72,24.0,0.506,0.934,1.0,-8.391,1,0.0472,5.06e-06,4.41e-06,0.357,0.486,109.986,4,metal
TV On The Radio,Happy Idiot,3.05,60.0,0.617,0.948,11.0,-4.236,0,0.0621,0.00226,0.00221,0.0755,0.863,139.996,4,rock
Ghost,Dance Macabre,3.66,59.0,0.619,0.696,7.0,-6.269,0,0.0315,1.89e-05,0.00555,0.38,0.727,125.986,4,metal
Ginger Root,Weather,3.72,46.0,0.726,0.817,11.0,-6.397,0,0.0334,0.399,0.178,0.0871,0.501,126.977,4,pop
Volga,Sister,2.29,31.0,0.555,0.662,7.0,-8.373,1,0.0379,0.102,0.0317,0.101,0.271,84.875,4,metal
Cult Leader,To: Achlys,6.26,35.0,0.525,0.483,6.0,-8.194,1,0.0331,0.00389,0.932,0.176,0.0558,110.015,4,metal
Great White,Rollin' Stoned,4.14,48.0,0.547,0.922,9.0,-5.166,1,0.0605,0.00118,0.000406,0.0918,0.473,133.309,4,rock
Favourite People,Wading Out,3.69,40.0,0.514,0.69,11.0,-7.212,1,0.0383,0.298,0.851,0.133,0.291,164.22,3,rock
Berry Sakharof,◊õ◊û◊î ◊ô◊ï◊°◊ô,4.52,31.0,0.567,0.717,1.0,-12.307,1,0.0367,0.00587,2.09e-05,0.0517,0.808,117.564,4,rock
Skillet,Back from the Dead,3.56,60.0,0.571,0.967,9.0,-3.717,1,0.0716,0.00642,5.8e-06,0.227,0.712,161.962,4,rock
The Devil Wears Prada,Born To Lose,3.08,36.0,0.229,0.99,4.0,-2.901,1,0.158,0.000189,0.0447,0.263,0.173,164.892,4,metal
Alice In Chains,Down In A Hole,5.64,63.0,0.357,0.795,6.0,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,4,rock
The Churchills,When You're Gone,3.33,26.0,0.48,0.449,2.0,-14.561,1,0.0279,0.375,0.591,0.225,0.6,102.074,4,rock
Yuval Dayan,◊û◊™◊ê◊®◊ó◊™ ◊ë◊¢◊ï◊ú◊ù,3.33,28.0,0.657,0.791,10.0,-6.825,0,0.0272,0.611,0.000853,0.0486,0.901,138.003,4,pop
Mukesh,Ruk Ja Oh Janewali Ruk Ja,5.26,21.0,0.615,0.641,4.0,-5.447,1,0.0921,0.768,0.000476,0.698,0.828,102.607,4,bollywood
Orianthi,Sinners Hymn,4.11,42.0,0.284,0.948,8.0,-2.924,0,0.135,0.000173,0.0223,0.116,0.218,170.025,4,metal
Bruce Soord,The Solitary Path of a Convicted Man,3.73,33.0,0.68,0.625,1.0,-10.427,0,0.0273,0.103,0.703,0.11,0.433,126.991,4,rock
Whitesnake,"All I Want, All I Need - 2020 Remix",5.69,30.0,0.504,0.923,9.0,-3.865,0,0.0511,0.0383,2.3e-06,0.109,0.493,96.003,4,rock
Grandmaster Flash & The Furious Five,The Adventures of Grandmaster Flash On the Wheels of Steel - Extended Mix,7.11,36.0,0.863,0.676,11.0,-9.949,0,0.175,0.2,0.000698,0.0929,0.538,111.022,4,hiphop
"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",On The Nature Of Daylight,6.2,61.0,0.065,0.341,10.0,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,4,instrumental
Antonita Romero,Las Cosas Del Querer (Original Mix),1.78,25.0,0.604,0.67,1.0,-11.053,1,0.0428,0.767,0.361,0.0948,0.97,100.492,4,pop
Slipknot,Duality,4.21,77.0,0.354,0.982,4.0,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4,metal
Sir Chloe,Michelle,3.57,75.0,0.366,0.439,4.0,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,3,pop
Royal Bliss,Fire Within,3.71,41.0,0.608,0.89,1.0,-3.709,1,0.0316,0.00127,1.19e-06,0.161,0.351,111.994,4,pop
Simple Symmetry,Oh Lord,4.76,41.0,0.499,0.76,5.0,-8.662,1,0.0354,0.257,0.0902,0.104,0.206,120.011,4,rock
Lazy Queen,Gutted,1.97,5.0,0.432,0.968,10.0,-5.682,0,0.07,1.02e-05,2.83e-06,0.1,0.397,107.93,4,rock
Ghost Iris,Coda,4.05,43.0,0.489,0.994,1.0,-2.236,0,0.113,2.05e-05,0.00683,0.333,0.218,90.015,4,rock
Green Day,Boulevard of Broken Dreams,4.35,73.0,0.49,0.679,8.0,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,4,rock
Ayron Jones,Mercy,3.43,55.0,0.238,0.946,10.0,-4.054,0,0.126,0.000147,0.000706,0.166,0.276,158.757,4,metal
"Enrico Pieranunzi, Thomas Fonnesbæk, Ulysses Owens Jr.",You Know,6.59,39.0,0.427,0.0348,1.0,-27.214,1,0.0411,0.987,0.922,0.0821,0.0703,116.824,4,instrumental
Hemlock Ernst,Down,4.31,47.0,0.834,0.904,3.0,-8.979,0,0.234,0.4,0.0101,0.119,0.282,103.969,4,hiphop
Oceans of Slumber,A Return to the Earth Below,5.65,34.0,0.447,0.563,6.0,-8.404,1,0.0307,0.0388,0.000196,0.0879,0.0385,80.017,4,metal
The Used,The Bird and the Worm,3.75,60.0,0.299,0.933,6.0,-6.874,0,0.17,0.0742,1.21e-05,0.0723,0.205,180.092,3,rock
Focus,Hocus Pocus - Original Single Version,3.2,50.0,0.266,0.815,9.0,-9.946,1,0.296,0.0514,0.916,0.242,0.432,187.106,4,rock
"Alexia Mathieu, Josephine Forrester",Body And Soul,2.35,47.0,0.6,0.155,1.0,-15.675,1,0.0673,0.972,0.882,0.108,0.0745,117.888,4,instrumental
Fox Stevenson,Bruises,3.68,61.0,0.45,0.856,11.0,-3.081,1,0.0734,0.000385,1.21e-05,0.604,0.361,174.096,4,rock
Cream,Crossroads - Live,4.31,57.0,0.391,0.756,7.0,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4,rock
Emmure,PIGS EAR,2.19,49.0,0.434,0.911,4.0,-6.89,1,0.11,0.000151,0.0643,0.357,0.426,139.702,4,metal
Phoxjaw,Trophies in the Attic,3.47,28.0,0.277,0.848,10.0,-7.714,1,0.0789,0.00421,0.000219,0.0896,0.126,128.194,4,rock
Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,4.73,76.0,0.822,0.969,7.0,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,4,pop
Alexisonfire,This Could Be Anywhere In The World,4.06,53.0,0.192,0.737,1.0,-5.319,0,0.0835,3.78e-05,0.000712,0.14,0.266,83.763,5,rock
Journey,Don't Stop Believin',4.37,1.0,0.338,0.66,4.0,-13.289,1,0.0632,0.0191,1.3e-05,0.967,0.201,123.416,4,rock
Friedberg,Lizzy,3.84,40.0,0.5,0.817,1.0,-5.876,1,0.0457,0.000255,0.0922,0.136,0.48,130.978,4,pop
"Ensemble Rivr Dane, Ana Olgica",Atoms,2.41,35.0,0.192,0.0305,3.0,-25.163,1,0.0374,0.942,0.964,0.114,0.0893,106.624,3,instrumental
Jacques Burtin,L'aube,4.78,26.0,0.454,0.121,9.0,-18.337,0,0.0437,0.915,0.0546,0.0894,0.0724,109.119,5,instrumental
O.R.k.,Kneel to Nothing,4.64,29.0,0.384,0.79,2.0,-6.104,0,0.0457,0.00518,6.56e-05,0.117,0.404,167.989,4,metal
Teenage Wrist,Silverspoon,3.71,44.0,0.368,0.812,9.0,-5.633,1,0.0342,6.23e-05,0.00254,0.325,0.357,150.017,4,rock
Sergey Golovin,Charger,4.12,32.0,0.526,0.845,1.0,-6.424,0,0.0584,1.16e-05,0.658,0.0951,0.425,125.986,4,metal
Britney Spears,Toxic,3.31,81.0,0.774,0.838,5.0,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,pop
Monster Magnet,Negasonic Teenage Warhead,4.47,50.0,0.46,0.818,8.0,-7.945,1,0.0366,4.08e-05,0.372,0.0867,0.15,117.817,4,metal
Darkthrone,Transilvanian Hunger,6.16,47.0,0.267,1.0,4.0,-4.92,0,0.135,0.016,0.447,0.45,0.0215,138.616,4,metal
Trade Wind,No King but Me,3.85,25.0,0.452,0.83,2.0,-7.759,1,0.032,0.0018,0.0504,0.0935,0.405,141.825,4,rock
Maher Cissoko,Kora by Night,3.75,36.0,0.415,0.0276,7.0,-26.725,1,0.0429,0.974,0.902,0.102,0.183,146.044,3,instrumental
Yeah Yeah Yeahs,Heads Will Roll,3.68,67.0,0.562,0.903,8.0,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4,rock
Pop Unknown,Half Of Ninety,4.05,25.0,0.411,0.595,1.0,-7.926,0,0.0334,0.279,0.328,0.0827,0.121,169.097,4,rock
Flying Colors,More,7.16,34.0,0.583,0.79,3.0,-8.165,1,0.0423,0.00902,0.000144,0.0797,0.48,133.021,4,rock
Refused,New Noise,5.21,53.0,0.68,0.763,9.0,-8.158,1,0.0908,0.0045,0.00462,0.106,0.385,105.902,4,rock
Nothing More,Fade In / Fade Out,6.08,56.0,0.411,0.805,4.0,-5.246,0,0.0418,0.00879,2.58e-05,0.0819,0.238,83.479,4,rock
SK√ÅLD,Gr√≥tti,2.88,49.0,0.66,0.836,6.0,-10.636,0,0.0335,0.0532,0.824,0.357,0.534,89.999,4,metal
Psychedelic Porn Crumpets,Mr. Prism,3.91,38.0,0.414,0.938,11.0,-5.487,1,0.143,0.00125,0.00312,0.458,0.341,177.971,4,rock
Handsome Boy Modeling School,The Truth,5.62,59.0,0.7,0.393,2.0,-10.88,1,0.0471,0.6,6.08e-06,0.113,0.477,79.638,4,hiphop
Green Day,Longview,3.89,67.0,0.381,0.732,10.0,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,4,rock
Catfish and the Bottlemen,Longshot,3.88,61.0,0.481,0.765,7.0,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,4,rock
Pearl Jam,Daughter (Remastered),3.91,68.0,0.615,0.702,7.0,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.99,4,rock
Explosions In The Sky,Your Hand In Mine,8.28,44.0,0.278,0.479,4.0,-16.422,1,0.0298,0.11,0.837,0.0601,0.108,115.029,3,rock
Zac Brown Band,Heavy Is the Head,4.0,45.0,0.402,0.924,8.0,-3.433,1,0.0519,0.000356,0.00335,0.0834,0.68,170.739,4,rock
Philip Sayce,Black Roller Coming,2.82,51.0,0.4,0.916,9.0,-5.443,0,0.0479,0.00982,0.00611,0.171,0.352,168.209,4,rock
Celldweller,Into the Void,3.52,51.0,0.434,0.952,6.0,-4.946,1,0.117,3.23e-05,0.00234,0.173,0.573,194.027,4,metal
Amplifier,Kaleidoscope,5.84,32.0,0.294,0.859,4.0,-4.635,0,0.0448,0.00519,0.0639,0.102,0.368,96.466,4,metal
Fleece,Do U Mind? (Leave the Light On),3.72,55.0,0.625,0.358,5.0,-8.545,0,0.0279,0.309,0.0171,0.11,0.238,84.609,4,pop
Bon Jovi,Have A Nice Day,3.82,62.0,0.5,0.899,4.0,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,4,rock
Sleater-Kinney,One More Hour,3.33,45.0,0.364,0.904,9.0,-4.168,1,0.0451,0.00341,1.9e-05,0.153,0.73,139.887,4,rock
The Angels,Under The Stone,4.13,34.0,0.481,0.91,9.0,-4.176,1,0.0441,0.00169,3.67e-05,0.368,0.428,141.324,4,rock
Basinettes,Longing,3.28,46.0,0.535,0.0689,5.0,-21.391,1,0.038,0.869,0.0292,0.0766,0.211,123.288,4,instrumental
Numenorean,Adore,8.7,40.0,0.345,0.965,7.0,-5.701,1,0.0701,1.74e-05,0.901,0.15,0.1,136.953,4,metal
Rainbow,Stargazer,8.44,59.0,0.166,0.948,11.0,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,4,metal
Griff,Shade of Yellow,2.62,68.0,0.675,0.562,9.0,-5.99,1,0.0968,0.245,0.00109,0.103,0.655,79.916,1,pop
The Black Keys,Going Down South,3.82,60.0,0.475,0.762,11.0,-7.452,0,0.0391,0.0018,0.0493,0.285,0.619,113.682,4,rock
Chicago,25 or 6 to 4 - 2002 Remaster,4.83,65.0,0.604,0.905,4.0,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,4,rock
So It Begins,Fenrir,4.54,44.0,0.257,0.984,1.0,-2.448,1,0.212,0.000209,0.0106,0.367,0.139,100.047,4,metal
KALEO,All the Pretty Girls,4.5,69.0,0.466,0.496,1.0,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4,rock
The Guess Who,American Woman,5.12,64.0,0.55,0.726,2.0,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,4,rock
Eviatar Banai,◊û◊í◊ì◊ú ◊î◊û◊ô◊ù,3.85,27.0,0.431,0.26,7.0,-10.734,1,0.0491,0.914,0.00322,0.357,0.202,155.866,3,rock
Brant Bjork,Automatic Fantastic,6.92,46.0,0.625,0.524,1.0,-10.965,1,0.046,0.0405,0.927,0.122,0.516,125.348,4,metal
Vacations,Young,3.15,78.0,0.498,0.81,7.0,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,pop
AURORA,Runaway,4.15,89.0,0.422,0.302,11.0,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4,pop
Chris Cornell,Get It While You Can,3.38,40.0,0.599,0.639,5.0,-6.07,1,0.0295,0.125,2.07e-06,0.243,0.534,96.044,4,rock
Lil Baby,All Of A Sudden,2.82,63.0,0.759,0.727,1.0,-5.617,1,0.111,0.000151,0.0015,0.0588,0.376,139.995,4,hiphop
blessthefall,"Hey Baby, Here's That Song You Wanted",3.25,60.0,0.199,0.955,3.0,-2.774,0,0.111,0.00191,2.1e-05,0.098,0.454,184.916,4,metal
Arik Einstein,◊í◊ô◊ò◊®◊î ◊ï◊õ◊ô◊†◊ï◊®,3.61,46.0,0.537,0.391,4.0,-10.797,1,0.0264,0.842,0.0302,0.119,0.379,73.008,4,rock
Avalanche Effect,The Veil,4.45,38.0,0.426,0.932,1.0,-9.138,1,0.0591,0.000138,0.00331,0.059,0.602,170.048,4,metal
AJ Tracey,Little More Love,2.67,72.0,0.719,0.762,6.0,-6.623,1,0.114,0.199,9.89e-06,0.358,0.676,100.08,4,hiphop
Rainbow,Catch The Rainbow,6.61,57.0,0.32,0.412,4.0,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4,rock
Shalom Hanoch,◊õ◊û◊î ◊ò◊ï◊ë ◊©◊ë◊ê◊™ ◊î◊ë◊ô◊™◊î,5.36,23.0,0.526,0.404,2.0,-18.53,1,0.0358,0.543,0.00842,0.107,0.445,81.851,4,rock
Chris Cornell,Showdown,3.39,40.0,0.647,0.872,4.0,-6.337,0,0.0388,0.0702,2.38e-05,0.342,0.694,104.982,4,rock
The 1975,Love It If We Made It,4.22,70.0,0.472,0.745,4.0,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,4,pop
"Claude Debussy, Claire Jones, Paul Watkins, English Chamber Orchestra",Danses pour Harpe Chromatique: Danse profane,5.16,34.0,0.264,0.0556,9.0,-23.917,1,0.0349,0.964,0.91,0.0783,0.0487,99.381,3,instrumental
King Nun,Chinese Medicine,2.75,29.0,0.481,0.938,1.0,-3.116,0,0.14,0.000116,0.000105,0.0835,0.608,162.971,4,rock
System Of A Down,Protect The Land,5.13,67.0,0.432,0.886,8.0,-3.991,1,0.0341,9.2e-05,4.74e-05,0.338,0.248,76.04,4,rock
Narkis,◊û◊û◊î ◊ê◊™◊î ◊ë◊ï◊®◊ó,3.73,36.0,0.702,0.763,2.0,-5.237,0,0.0518,0.0175,1.91e-05,0.189,0.6,103.004,4,pop
Dropdead Chaos,HUMANS,4.85,24.0,0.363,0.987,11.0,-3.849,0,0.236,8.36e-06,0.00251,0.246,0.202,200.015,4,metal
Lady Gaga,Sour Candy (with BLACKPINK),2.63,72.0,0.752,0.87,9.0,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,4,pop
The All-American Rejects,Sweat,3.07,50.0,0.647,0.512,5.0,-4.162,1,0.0714,0.0017,5.97e-05,0.0689,0.695,135.171,3,rock
Matilda Mann,As It Is,3.07,57.0,0.657,0.258,10.0,-12.613,1,0.0311,0.908,2.79e-06,0.116,0.318,127.725,4,pop
iivrson,Choose,2.31,35.0,0.544,0.463,9.0,-10.572,1,0.13,0.56,6.62e-05,0.112,0.157,88.906,4,pop
The Uptown Players,Solitude,2.51,59.0,0.427,0.0841,5.0,-20.033,0,0.0319,0.973,0.962,0.0995,0.159,105.973,4,instrumental
ODC,I Don't Know You,3.7,40.0,0.421,0.949,5.0,-2.215,0,0.0932,0.000189,0.00994,0.448,0.27,148.048,4,metal
The B-52's,Rock Lobster,6.82,38.0,0.556,0.849,8.0,-8.967,1,0.0443,0.00107,0.00582,0.154,0.456,91.19,4,pop
"Ludwig van Beethoven, Itzhak Perlman, André Previn, London Symphony Orchestra","Beethoven: Violin Concerto in D Major, Op. 61: II. Larghetto",9.4,27.0,0.131,0.0398,7.0,-26.035,1,0.0484,0.957,0.753,0.0892,0.053,84.829,4,instrumental
Parkwood,Screwdriver,3.29,34.0,0.446,0.989,7.0,-4.131,1,0.155,0.00125,9.2e-06,0.102,0.0437,105.955,4,rock
Valerio Castilla,Don't Belong Anywhere,3.89,46.0,0.671,0.172,2.0,-15.305,0,0.0508,0.981,0.942,0.122,0.268,89.969,4,instrumental
Saliva,After Me - 2021 Version,3.9,48.0,0.462,0.855,1.0,-4.336,0,0.0428,8.06e-06,0.000346,0.0745,0.516,89.996,4,rock
Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",3.84,67.0,0.652,0.609,9.0,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,4,rock
Tired Violence,"What is Today, But Yesterday's Tomorrow?",1.65,30.0,0.462,0.9,8.0,-7.393,1,0.051,0.00158,0.000199,0.376,0.609,155.033,4,metal
Booker T. & the M.G.'s,Green Onions,2.94,68.0,0.816,0.514,10.0,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,4,rock
Gugun Power Trio,Vixen Eyes,4.28,35.0,0.687,0.853,6.0,-7.761,1,0.0567,0.0801,0.00171,0.109,0.918,110.051,4,rock
Roei Hermon,◊ê◊ô◊ü ◊ê◊ï◊™◊ô,4.84,31.0,0.67,0.833,11.0,-10.018,0,0.116,0.31,0.00603,0.313,0.751,122.334,4,rock
Mateo Ortega,tranquilas noches valencianas,3.51,46.0,0.571,0.0442,2.0,-19.376,0,0.0588,0.994,0.868,0.105,0.121,107.813,4,instrumental
Patti Smith,People Have the Power,5.17,51.0,0.622,0.737,2.0,-9.296,1,0.0289,0.0349,4.6e-06,0.318,0.742,130.255,4,rock
Sacred Reich,Surf Nicaragua,4.67,41.0,0.318,0.963,7.0,-4.878,1,0.176,0.000182,0.387,0.344,0.358,102.225,4,metal
Led Zeppelin,The Rover - 1993 Remaster,5.62,55.0,0.367,0.752,6.0,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,4,rock
Monster Magnet,Space Lord,5.93,53.0,0.636,0.743,10.0,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,4,rock
False Advertising,You Said,3.7,17.0,0.435,0.833,10.0,-7.53,1,0.0375,1.48e-05,0.000898,0.278,0.551,170.836,4,rock
The Record Company,Off The Ground,4.23,56.0,0.543,0.696,7.0,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,4,rock
A Tribe Called Quest,Scenario,4.17,60.0,0.795,0.6,2.0,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,4,hiphop
The Black Keys,Eagle Birds,2.68,44.0,0.512,0.78,11.0,-4.946,0,0.0409,0.0471,0.0242,0.0856,0.609,93.998,4,rock
pg.lost,Eraser,8.5,46.0,0.242,0.87,7.0,-6.416,1,0.049,5.21e-06,0.76,0.37,0.192,127.01,4,metal
The Damnnation,Parasite,3.69,14.0,0.614,0.929,1.0,-5.087,1,0.0337,0.000378,0.00447,0.168,0.198,109.983,4,metal
Incubus,Megalomaniac,4.91,59.0,0.532,0.943,7.0,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,4,rock
Michael Schenker Group,In Search of the Peace of Mind,6.45,34.0,0.147,0.883,9.0,-5.926,1,0.0544,0.0885,0.263,0.123,0.368,179.893,4,rock
Malady,Famous Last Words,3.51,32.0,0.556,0.865,6.0,-5.694,0,0.0346,0.000337,7.55e-06,0.441,0.413,123.997,4,pop
Boundaries,Is Survived By,2.98,39.0,0.511,0.937,2.0,-5.06,1,0.0755,1.7e-05,0.378,0.32,0.197,95.069,4,metal
Alcest,Autre temps,5.84,44.0,0.24,0.548,1.0,-8.378,0,0.0325,0.00607,0.875,0.0941,0.128,127.337,4,rock
Neck Deep,When You Know,3.15,59.0,0.546,0.782,8.0,-4.801,1,0.0371,0.00155,0.000545,0.0528,0.44,108.049,4,rock
"Topic, Bebe Rexha",Chain My Heart,2.45,78.0,0.663,0.849,11.0,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,pop
Umphrey's McGee,"In the Kitchen, Pt. 1 (Live)",9.95,24.0,0.565,0.771,11.0,-11.088,0,0.0365,0.858,0.873,0.397,0.442,111.501,4,rock
TheColorGrey,Out Of My Hands (feat. Oddisee),3.61,47.0,0.553,0.611,9.0,-8.233,0,0.266,0.31,0.000112,0.0745,0.631,79.803,4,hiphop
Frank Zappa,Watermelon In Easter Hay,9.13,56.0,0.486,0.433,9.0,-13.21,1,0.0439,0.192,0.031,0.124,0.295,110.936,4,rock
Pinkshinyultrablast,Dance AM,4.54,33.0,0.556,0.607,10.0,-8.302,1,0.0456,0.000542,0.00235,0.0781,0.283,89.957,4,rock
The Black Keys,Your Touch,2.71,61.0,0.532,0.768,4.0,-8.698,0,0.0551,0.8,2.01e-05,0.377,0.698,116.026,4,rock
Powerman 5000,Free,3.71,46.0,0.509,0.928,10.0,-2.557,0,0.0508,1.47e-05,0.000978,0.131,0.49,132.274,4,metal
Wardruna,Helvegen,7.2,60.0,0.234,0.51,5.0,-13.398,0,0.0498,0.657,0.293,0.545,0.191,100.67,4,metal
Phosphorescent,Ride On / Right On,3.75,47.0,0.539,0.582,7.0,-7.414,1,0.0328,0.00818,0.0717,0.15,0.245,95.07,4,rock
Trivium,Until the World Goes Cold,5.35,50.0,0.517,0.887,10.0,-7.637,0,0.0732,0.000244,0.00258,0.151,0.531,166.008,4,metal
Skales,Badman Love,3.5,44.0,0.87,0.68,5.0,-6.596,1,0.158,0.141,1.62e-05,0.0595,0.727,97.022,4,pop
Rejjie Snow,Cookie Chips,4.33,58.0,0.458,0.635,5.0,-7.697,1,0.275,0.45,0.000108,0.114,0.555,91.926,4,hiphop
U2,I Still Haven't Found What I'm Looking For,4.62,76.0,0.564,0.774,1.0,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4,rock
Wake up Frankie,The Outlaw,3.78,25.0,0.534,0.887,10.0,-6.371,0,0.0606,0.000439,0.000128,0.394,0.432,126.475,4,metal
SAINt JHN,Roses - Imanbek Remix [Latino Gang],3.47,22.0,0.802,0.78,8.0,-4.858,1,0.0753,0.0868,0.00149,0.199,0.875,121.985,4,pop
Sampa the Great,Final Form,3.61,53.0,0.69,0.889,11.0,-6.689,0,0.166,0.00876,0.00226,0.302,0.761,96.02,4,hiphop
Yuval Dayan,Mesunveret,3.67,28.0,0.603,0.323,5.0,-8.043,0,0.0322,0.837,6.88e-05,0.11,0.153,145.787,4,pop
Action Bronson,Mongolia [Feat. Hologram & Meyhem Lauren],2.87,46.0,0.563,0.809,6.0,-5.678,1,0.326,0.452,1.76e-05,0.214,0.691,80.524,4,hiphop
Scorpions,Send Me An Angel,4.56,70.0,0.153,0.417,1.0,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,3,rock
Sha Na Na,Book of Love - Live at Woodstock,2.03,20.0,0.587,0.527,9.0,-8.599,1,0.0743,0.952,8.17e-06,0.669,0.914,116.953,4,rock
Dissection,Maha-Kali,6.11,45.0,0.571,0.853,1.0,-4.733,0,0.0303,3.37e-05,0.126,0.0919,0.648,109.019,4,metal
Ehud Banai,◊ò◊ô◊§ ◊ò◊ô◊§◊î,2.96,28.0,0.634,0.803,2.0,-6.484,0,0.0266,0.109,1.28e-05,0.142,0.882,133.797,4,rock
Buffalo Fuzz,Perfect Man,5.42,38.0,0.459,0.58,4.0,-9.7,1,0.0353,0.00872,0.0203,0.124,0.185,128.789,4,rock
The Brian Jonestown Massacre,Panic In Babylon,4.65,40.0,0.465,0.884,11.0,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,4,rock
Nati Levi,◊°◊ï◊õ◊®,4.8,21.0,0.68,0.727,11.0,-12.032,1,0.0328,0.251,4.84e-05,0.221,0.915,99.525,4,pop
Marduk,Christraping Black Metal,3.76,36.0,0.195,0.983,3.0,-4.597,1,0.0773,1.68e-06,0.308,0.355,0.0378,93.087,4,metal
Jazz,◊ê◊ú ◊™◊©◊ô◊ù ◊ú◊ô ◊ô◊ì ◊¢◊ú ◊î◊û◊ï◊™◊ü,4.93,16.0,0.66,0.483,9.0,-6.491,0,0.268,0.0744,0.00103,0.105,0.44,177.585,4,pop
Gun,Word Up - Radio Mix,4.34,46.0,0.525,0.954,6.0,-7.325,0,0.0426,0.00131,0.0453,0.295,0.635,117.729,4,rock
Filip Benedetto,Catch a Moment in Time,3.85,47.0,0.523,0.133,4.0,-22.312,0,0.0543,0.925,0.892,0.0971,0.152,96.755,4,instrumental
Rush,Tom Sawyer,4.61,72.0,0.536,0.901,9.0,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4,rock
Lauran Hibberd,Sweat Patch,3.26,32.0,0.745,0.471,4.0,-6.455,1,0.0399,0.0848,0.000158,0.153,0.846,85.507,4,rock
Noah Cunane,F*CK ABOUT IT,1.68,49.0,0.364,0.936,9.0,-4.281,1,0.146,0.000626,2.5e-06,0.427,0.579,180.191,4,rock
Omer Adam,◊û◊î ◊©◊†◊§◊ú ◊û◊î◊ô◊ì◊ô◊ô◊ù,3.03,53.0,0.664,0.354,11.0,-9.855,0,0.0373,0.789,1.97e-05,0.168,0.346,135.977,4,pop
The White Stripes,Fell In Love With A Girl,1.83,71.0,0.323,0.982,9.0,-1.742,0,0.113,0.706,5.93e-05,0.853,0.365,95.517,4,rock
Aerosmith,Mama Kin,4.45,50.0,0.426,0.751,4.0,-10.91,1,0.0403,0.122,0.00144,0.271,0.889,153.359,4,rock
Elvis Presley,Mystery Train,2.42,52.0,0.699,0.514,4.0,-12.61,1,0.0315,0.587,0.029,0.22,0.63,120.758,4,rock
Asynje,Vindr,5.3,37.0,0.244,0.371,5.0,-13.817,1,0.0444,0.857,0.0134,0.0644,0.0789,97.799,3,metal
Edith Whiskers,Home,3.29,68.0,0.72,0.197,2.0,-12.494,1,0.0361,0.981,0.00187,0.1,0.284,120.024,4,pop
